rank,team,win,loss,draw,goals,conceded,points,last5,top_scorer,keeper
17.69376710190817,Ipswich Town,4.167639711706593,23.262234926739904,10.671158812376309,36.15163826276549,80.67481586351188,22.768048806391548,L L D L L,Liam Delap,Arijanet Muric
19.79445762327851,Southampton,1.8992276263108785,30.761779487054106,5.537348226832391,25.5687444406106,85.67550072608114,12.709036832379894,D L L D L,Paul Onuachu,Aaron Ramsdale
0.9985757703113305,Liverpool,23.15885564031101,3.839789740795631,8.57698175974825,79.58641466182165,43.087003848259975,90.84051343340244,W W L D L,Mohamed Salah,Alisson
1.810698152032172,Arsenal,17.907174070198614,3.8335837311496914,13.119894814734419,60.581363252845,30.747216076403543,69.34859180429103,W D L D W,Kai Havertz,David Raya
3.186618281294815,Manchester City,20.19355569966159,8.825010545555116,8.199708942856118,63.426293297351435,45.11292274485791,67.65339566222208,W W W D W,Erling Haaland,Ederson
3.8810718343726864,Newcastle Utd,20.016602555795103,10.889339701259349,5.911552031897227,66.67133151360846,45.56709300770417,70.96944933400165,L W D W L,Alexander Isak,Nick Pope
5.4419041911206065,Chelsea,17.891288972147734,9.415735473785775,8.156595121719995,65.99572902113187,38.925115198760714,59.588615145880574,W W W L W,Cole Palmer,Robert Sánchez
5.661207877253086,Aston Villa,19.24615745111022,9.460805257675268,9.211353752344271,57.48799721646553,48.79009929093279,64.38204553618213,W L W W W,Ollie Watkins,Emiliano Martínez
7.451728619809092,Nott'ham Forest,18.777097554542976,10.938374123439612,7.564552841440141,62.31660917001739,49.09350773107221,61.365746452352326,W L D D W,Chris Wood,Matz Sels
8.11177814295649,Brighton,15.655459654540898,9.457503708952519,12.19235359299994,62.442908439849305,58.87377355474232,53.2545578572998,L W D W W,"Kaoru Mitoma, Danny Welbeck...",Bart Verbruggen
9.333591529825433,Brentford,14.715280550462836,15.194465706786207,6.805110933478169,62.7288615812362,51.599418122548485,57.33252617633411,W W W W L,"Yoane Wissa, Bryan Mbeumo",Mark Flekken
9.36977452969421,Fulham,13.673570188821028,13.61562703261026,8.382712768208801,52.19512348149027,56.37406701477905,51.232596480692024,L W L L W,Raúl Jiménez,Bernd Leno
10.952615342222915,Bournemouth,14.820172574050801,11.180908976326629,11.299580645361237,58.17426282690889,43.8322147245681,55.105000761552446,D D W L L,Justin Kluivert,Kepa Arrizabalaga
12.243424723441276,Crystal Palace,12.500289694762532,11.336093564036798,13.97472431032398,49.712574108848365,49.0798766620084,55.73424148770964,D D D W W,Jean-Philippe Mateta,Dean Henderson
13.682331772467592,Everton,9.583386741261522,12.470077205521253,13.866201628985579,42.19343268413921,41.467837545485935,43.22899165803696,L L D W W,Iliman Ndiaye,Jordan Pickford
15.383891196845775,Wolves,11.52877862241869,20.09163756745209,4.982123474651868,54.12404280581423,66.5819668005902,39.22793595832938,W W L L L,Matheus Cunha,José Sá
15.348490997640047,West Ham,9.951311864947378,16.605768414894428,10.915294320468805,46.390719226113205,59.58421023393928,43.634280553726,D L D W L,Jarrod Bowen,Alphonse Areola
14.872304562236902,Manchester Utd,10.108523254561286,18.713104411609663,9.504417510811187,38.255926970659814,52.38735077286494,40.41186411453191,L D L L L,Bruno Fernandes,André Onana
17.11414728303919,Tottenham,10.568327591444119,19.852589322478057,5.0990636208182565,68.5401411277178,65.06202529921734,34.744511189051785,L L D L L,Brennan Johnson,Guglielmo Vicario
17.247173540250042,Leicester City,5.879742815794479,25.4608637722462,7.069539633346289,30.612824863452126,70.89408263694922,24.149235725622237,L L W D W,Jamie Vardy,Mads Hermansen
18.878653011504397,Ipswich Town,3.795637985410472,24.397148078444225,9.616048556014654,34.146456734400964,71.24434585605383,22.31122255309649,L L D L L,Liam Delap,Arijanet Muric
19.72825702653645,Southampton,1.8809576384295046,29.84502919627639,6.082677616698263,25.3363498146153,85.55010200615631,12.078960171165077,D L L D L,Paul Onuachu,Aaron Ramsdale
0.9237990778378039,Liverpool,24.420028485788457,4.314818362630684,7.540021456094874,86.53650624509152,41.33479769905449,79.24268253817196,W W L D L,Mohamed Salah,Alisson
2.1831181146972556,Arsenal,20.086243301018204,3.695080683190778,13.993992334117854,67.93763559429772,32.00192072731545,77.3674949560362,W D L D W,Kai Havertz,David Raya
2.714021428480959,Manchester City,21.427217062521265,9.35850497908856,8.789925357371844,72.65543649933655,41.460715925579805,61.63633289229159,W W W D W,Erling Haaland,Ederson
3.6625478501878583,Newcastle Utd,19.036923667698083,10.292701109991388,5.4925081777675935,74.4135606479055,46.03071932123647,63.22080290483127,L W D W L,Alexander Isak,Nick Pope
4.961990235063384,Chelsea,19.1883446221739,8.202845138427456,8.545899015581108,63.21661225890416,46.95149817278786,65.6864002593899,W W W L W,Cole Palmer,Robert Sánchez
6.516530637395341,Aston Villa,20.153635899411142,8.655533148286166,8.603481898549141,63.171966142256146,47.003054247888464,68.81505172496745,W L W W W,Ollie Watkins,Emiliano Martínez
6.468399568580392,Nott'ham Forest,18.23131443764513,9.401665065613875,7.501855748084439,55.71622869745076,42.75892048282617,63.4288641814286,W L D D W,Chris Wood,Matz Sels
7.506029625464364,Brighton,13.868185235943542,8.112725914676059,13.456203023994657,61.94443739636688,56.82407249207534,63.19142427844305,L W D W W,"Kaoru Mitoma, Danny Welbeck...",Bart Verbruggen
8.355393113517259,Brentford,17.2131666889876,13.776662524211392,6.312827168207314,66.72699200285318,51.71529339749186,59.17711273857232,W W W W L,"Yoane Wissa, Bryan Mbeumo",Mark Flekken
10.028365940007518,Fulham,13.685093113802804,13.276289079891331,9.427403015790318,54.13138841044125,49.255372613406955,57.93630432339347,L W L L W,Raúl Jiménez,Bernd Leno
11.419321427562053,Bournemouth,13.47715509614506,10.828592385836012,10.026516395376746,59.78255687522593,44.90170311650983,50.069988862005125,D D W L L,Justin Kluivert,Kepa Arrizabalaga
12.872879974875964,Crystal Palace,12.874207489919117,11.65072279440195,14.269393572767815,50.153641798820495,45.63359893476413,56.15861323306507,D D D W W,Jean-Philippe Mateta,Dean Henderson
11.859259502549833,Everton,9.68891824934258,11.191553889696284,16.01289351356981,38.00934688959934,41.36264718724854,47.01652011909648,L L D W W,Iliman Ndiaye,Jordan Pickford
13.422602258405103,Wolves,12.18323730939451,21.298706342258996,4.915215184303374,50.13898062882573,64.0542947661227,39.1587778601575,W W L L L,Matheus Cunha,José Sá
15.192553178109634,West Ham,9.10374468514487,18.151049652077912,10.905292007981908,43.9351162540291,66.94322320896343,38.88555029425109,D L D W L,Jarrod Bowen,Alphonse Areola
17.513380282175063,Manchester Utd,9.268496957096199,19.755904810845287,8.653549245238883,39.40495222042649,57.161987269890105,41.38660543235275,L D L L L,Bruno Fernandes,André Onana
17.940838214229103,Tottenham,11.391812643827103,20.896514142677994,5.0492029849040385,59.663878203220754,62.0032778148275,39.66515845103479,L L D L L,Brennan Johnson,Guglielmo Vicario
18.330503560041535,Leicester City,6.000623395676294,26.063709233706817,6.954601724769165,29.88593840502399,75.99238510098752,23.39408801223682,L L W D W,Jamie Vardy,Mads Hermansen
20.429039618754043,Ipswich Town,4.369816525231362,25.242702565291054,10.327024350114318,32.36256858903934,77.31174499492143,21.933371427122612,L L D L L,Liam Delap,Arijanet Muric
18.299407606386563,Southampton,2.058773230634477,28.88213119478054,5.90313187743992,22.634614386422303,81.14947123601365,12.288024585542829,D L L D L,Paul Onuachu,Aaron Ramsdale
0.9101565143655048,Liverpool,22.533414540641708,3.7356671625848805,8.593545340144798,78.40286454616879,40.02210719314071,75.79386445260663,W W L D L,Mohamed Salah,Alisson
2.076424050034154,Arsenal,20.768770889907856,3.870685944344059,15.05921756680133,66.63120666472281,32.00820917198221,75.82478837514438,W D L D W,Kai Havertz,David Raya
3.1480825070476444,Manchester City,18.7610440204436,9.84169907434452,8.08208152324649,76.35733645580979,45.77037528864524,63.554407201601826,W W W D W,Erling Haaland,Ederson
3.7278491849442514,Newcastle Utd,19.981140099514235,11.13795208483766,5.765706832084499,64.67777033969203,46.01468660322006,59.82418658272863,L W D W L,Alexander Isak,Nick Pope
5.462901811474308,Chelsea,20.04370274795581,9.714015133179247,8.596453482263936,61.03775093100326,39.23262461630823,65.65245451658362,W W W L W,Cole Palmer,Robert Sánchez
5.890044214313389,Aston Villa,17.619330068036426,8.534213346325904,9.876452860279528,62.51808063280224,52.22800191981459,63.45982009758838,W L W W W,Ollie Watkins,Emiliano Martínez
6.588035533050823,Nott'ham Forest,19.394730756171153,10.373560163359016,8.652626315592045,62.654384821384184,40.60335555400505,59.24749503012035,W L D D W,Chris Wood,Matz Sels
7.233481387047678,Brighton,13.562586446817447,9.16053648712683,13.087993789199945,66.01808967050567,60.04120656578365,58.778595516516226,L W D W W,"Kaoru Mitoma, Danny Welbeck...",Bart Verbruggen
8.658634860209803,Brentford,14.76417908896714,14.01698913943397,6.352035022213388,66.49639112712634,55.06471742640537,59.97255826929677,W W W W L,"Yoane Wissa, Bryan Mbeumo",Mark Flekken
10.377071485155128,Fulham,14.909015352864644,14.282098813291432,9.86257770333965,55.676530890595814,49.50709276228638,50.41442404114881,L W L L W,Raúl Jiménez,Bernd Leno
11.831532924421246,Bournemouth,12.637464159178291,12.131985703293179,10.640755310700253,60.549725141313026,50.43387971221501,52.722429933806715,D D W L L,Justin Kluivert,Kepa Arrizabalaga
11.283744354872603,Crystal Palace,13.115572590046257,11.588428965425772,13.738526222847788,49.30322660981997,48.348517767382006,48.48687899516208,D D D W W,Jean-Philippe Mateta,Dean Henderson
14.20690277478512,Everton,9.718358804273965,11.246667902305644,14.297040311424292,41.9807242850433,42.54161025995277,46.3799503286157,L L D W W,Iliman Ndiaye,Jordan Pickford
14.019574317985041,Wolves,10.820712531977486,19.27192585620993,4.601273807851436,58.099965074031275,68.7553322500892,40.96060432466658,W W L L L,Matheus Cunha,José Sá
13.814722655529499,West Ham,10.172792157167903,17.293168216045547,9.243527588347682,41.80219726063712,58.42997234002022,37.304009002670824,D L D W L,Jarrod Bowen,Alphonse Areola
17.2346181312911,Manchester Utd,9.055462268046503,16.730598486020078,8.246465742703348,39.57954794693112,57.00173742611133,39.68112908934959,L D L L L,Bruno Fernandes,André Onana
16.442384556805187,Tottenham,11.19166270113484,19.93835537199682,4.841630588923352,59.86616577292201,64.5142502914487,38.92244678488217,L L D L L,Brennan Johnson,Guglielmo Vicario
16.477930693191656,Leicester City,5.537497453170343,22.82789537603061,7.348518875243373,34.70605086186589,83.27030026436587,23.393074738354073,L L W D W,Jamie Vardy,Mads Hermansen
20.76389741496224,Ipswich Town,4.154985788423746,21.276592507898513,10.457548932295126,32.37907645238746,83.92052123618173,20.571615755507217,L L D L L,Liam Delap,Arijanet Muric
20.19073004775878,Southampton,2.0122528855882797,27.16294595396968,6.18815461070632,26.15987236809176,90.37440738309488,11.913259913500175,D L L D L,Paul Onuachu,Aaron Ramsdale
0.9391840486808356,Liverpool,25.364893074087718,4.1783145345432,8.091886282812006,91.01312702785526,37.44487545290586,75.38816423267394,W W L D L,Mohamed Salah,Alisson
1.8759326720374463,Arsenal,17.4393996865286,4.024041676103361,13.553520711632277,64.56076831826577,33.259647045525,73.02476880267504,W D L D W,Kai Havertz,David Raya
3.2877684792756847,Manchester City,21.061169428807126,8.217512272088372,8.731899716230805,65.8274635811348,39.69705376898798,69.78396657870984,W W W D W,Erling Haaland,Ederson
4.364286494493812,Newcastle Utd,20.389012311841114,11.704673208594206,5.826605067406641,70.5274454210561,44.96694502358532,61.956896013176795,L W D W L,Alexander Isak,Nick Pope
5.160711708287079,Chelsea,20.51567180042637,9.47401188118143,9.797280851995016,68.5138475561212,45.015706638423566,64.38828221841293,W W W L W,Cole Palmer,Robert Sánchez
5.477444920729091,Aston Villa,19.660456874350803,9.872024771165561,9.824993462164109,57.228462343144265,49.57573982381368,71.85276039450848,W L W W W,Ollie Watkins,Emiliano Martínez
7.572919360069536,Nott'ham Forest,19.85767512135495,10.049280507039029,7.249020799894514,55.92150705105766,48.77437497582986,63.93002369951071,W L D D W,Chris Wood,Matz Sels
8.277204144262553,Brighton,14.208843843499881,9.640770063472461,12.899369761211602,67.67875180213417,52.259991214747906,61.175654410054584,L W D W W,"Kaoru Mitoma, Danny Welbeck...",Bart Verbruggen
8.47239995466664,Brentford,15.953591507955313,14.502821472389593,7.536305814954197,60.13008365677721,57.127611206088154,54.835827762929,W W W W L,"Yoane Wissa, Bryan Mbeumo",Mark Flekken
10.158894811271725,Fulham,15.71548725694219,13.090562387641643,9.161625876166942,53.65751100506153,57.108492023863064,53.06495465428548,L W L L W,Raúl Jiménez,Bernd Leno
11.156999319473844,Bournemouth,15.21315652993217,11.763083867631785,10.771158019873157,56.610208997272714,48.555518215207755,51.43625960140139,D D W L L,Justin Kluivert,Kepa Arrizabalaga
11.807782296364344,Crystal Palace,13.600041465918174,10.459196968594288,13.813701768748574,52.94115561535146,54.878962972221025,52.971638164902224,D D D W W,Jean-Philippe Mateta,Dean Henderson
13.001423534235759,Everton,9.25482284090473,12.646367164056723,13.71551021227093,44.98301902508089,42.16648773498271,42.29345989889152,L L D W W,Iliman Ndiaye,Jordan Pickford
14.447313278478077,Wolves,12.932104358275513,21.14521636339851,4.616279632209799,53.344131737358616,63.08010664272342,43.107107476907885,W W L L L,Matheus Cunha,José Sá
14.200001105808187,West Ham,9.77796519773275,17.58248641887837,9.864276735496052,47.119595659847754,58.366658715749615,37.10512161150933,D L D W L,Jarrod Bowen,Alphonse Areola
17.596831843527312,Manchester Utd,10.445024726343084,17.874877536503824,8.928563739898411,40.8350518579284,54.55094138920098,38.98529343021044,L D L L L,Bruno Fernandes,André Onana
18.544099357137146,Tottenham,9.949839743368969,20.189680341254736,4.670943171387822,65.85411123408514,58.68866158878095,38.04239836737105,L L D L L,Brennan Johnson,Guglielmo Vicario
18.100333380222885,Leicester City,6.274572992453077,23.7199493676058,6.76401208931648,32.6382217503847,74.36500503027689,23.99807826089991,L L W D W,Jamie Vardy,Mads Hermansen
18.738000567543683,Ipswich Town,3.7489862100181752,20.999635790510688,10.378193764721864,35.80745202184899,86.0936020867083,24.050844079840704,L L D L L,Liam Delap,Arijanet Muric
20.72697875142442,Southampton,2.033596195070721,27.76884927382079,6.299948296878082,24.774165207809272,81.0677939583343,10.937396545544361,D L L D L,Paul Onuachu,Aaron Ramsdale
0.9524112581874292,Liverpool,24.5149680434641,4.2546649562490355,7.6087541096817,78.320338364877,43.33892790547719,85.15189968263189,W W L D L,Mohamed Salah,Alisson
1.9530511191180753,Arsenal,19.70645285537487,3.7333937222192546,13.384792577172368,71.36491011609294,32.726566606467905,72.91904070274582,W D L D W,Kai Havertz,David Raya
3.297241010502235,Manchester City,18.508034510631667,9.315834289892617,8.333275310433054,74.17814220277197,46.56058040573332,68.52302590483632,W W W D W,Erling Haaland,Ederson
4.105900243310436,Newcastle Utd,19.596289425998904,10.088852876146452,6.064334567100291,61.72388337905308,47.01020628745409,70.5204371146355,L W D W L,Alexander Isak,Nick Pope
4.930654487926304,Chelsea,19.065675877265555,9.476217305697693,9.062963006924079,61.4417113088624,42.74966572927733,64.41564614862203,W W W L W,Cole Palmer,Robert Sánchez
5.9471390293077855,Aston Villa,20.182807481238832,8.378618013052579,9.827039395955456,57.10304416229421,47.335401720287514,66.92247466880943,W L W W W,Ollie Watkins,Emiliano Martínez
6.690747023972374,Nott'ham Forest,20.056757683729675,10.094852525900338,7.267810358634075,62.73808148186819,41.65724310330726,70.254952864188,W L D D W,Chris Wood,Matz Sels
8.177827131931602,Brighton,15.934261956885804,8.218409970072237,12.942710868150899,60.956124816364046,58.45371756683732,63.69225978575885,L W D W W,"Kaoru Mitoma, Danny Welbeck...",Bart Verbruggen
8.578455052856715,Brentford,16.486727231721055,14.832691135552274,6.48483959943642,70.81383994048689,55.400127129629645,56.912805667145136,W W W W L,"Yoane Wissa, Bryan Mbeumo",Mark Flekken
9.297409596947055,Fulham,15.426091836077205,13.243041931998324,8.355423697214466,51.262311881993824,48.8704870861728,52.24067770924094,L W L L W,Raúl Jiménez,Bernd Leno
11.09505316911506,Bournemouth,14.918044882925338,13.042046307898563,10.473824557790374,60.52003953103644,49.45685833632976,58.005428487631306,D D W L L,Justin Kluivert,Kepa Arrizabalaga
11.3521189555047,Crystal Palace,14.254962599306502,11.562429272543989,14.231365474177373,53.9114179837515,45.17809100891949,50.37649868087702,D D D W W,Jean-Philippe Mateta,Dean Henderson
11.793242951345519,Everton,10.344763834019194,11.709582150679951,13.710256872223782,37.21439249688707,39.67639268500244,48.05728030770869,L L D W W,Iliman Ndiaye,Jordan Pickford
13.97930178783754,Wolves,11.54311385236644,19.661238306663943,4.704578805912356,52.86395970514127,61.9654462487731,44.318812075533764,W W L L L,Matheus Cunha,José Sá
15.302375427322144,West Ham,9.585684833835494,17.878415210690676,10.26451980148437,44.34743505534897,56.066628067614424,37.28513492723532,D L D W L,Jarrod Bowen,Alphonse Areola
15.434591072044855,Manchester Utd,10.442868997150761,19.114419869978025,9.363455114593387,39.58047128787145,56.46930794311313,36.68215358134411,L D L L L,Bruno Fernandes,André Onana
15.97316651743065,Tottenham,10.664786885502538,22.550441753513418,4.693175296017833,56.87713871821768,60.15897216481068,37.10947825514426,L L D L L,Brennan Johnson,Guglielmo Vicario
17.616771587554993,Leicester City,5.763174904898411,24.169132949548683,6.485647536421425,31.596078533418307,85.55153236901123,23.751940162918608,L L W D W,Jamie Vardy,Mads Hermansen
19.525115786076142,Ipswich Town,4.279152088514934,21.50349323042501,9.322036724021146,36.66991664697183,85.9519344861904,23.387368434499283,L L D L L,Liam Delap,Arijanet Muric
20.21520035345198,Southampton,1.888424969927997,27.81773415134899,5.74612196662085,27.065071516089915,82.83764437055149,11.876558031977906,D L L D L,Paul Onuachu,Aaron Ramsdale
1.0922624891933725,Liverpool,23.847257302640585,4.044239618363456,7.4085482350941,80.57090924690195,43.243756534648895,85.58670618100845,W W L D L,Mohamed Salah,Alisson
2.04194157225216,Arsenal,19.533774936994806,3.886999599692788,13.517610109175086,60.87332340310774,35.73347005498687,69.35217302723267,W D L D W,Kai Havertz,David Raya
2.902617740552003,Manchester City,19.696130722947416,9.871660652229664,7.502277915852279,76.58891923932576,43.75034309029652,65.19580136273146,W W W D W,Erling Haaland,Ederson
3.8435535248098653,Newcastle Utd,18.90694108727378,11.190283627772477,5.448125740836416,71.89275290484876,45.61747525049802,67.448693274395,L W D W L,Alexander Isak,Nick Pope
4.788693810026191,Chelsea,18.528887734798204,8.43427933567287,9.7616436307291,63.25633399676702,39.668636075467624,71.44512549619714,W W W L W,Cole Palmer,Robert Sánchez
6.2198049369735955,Aston Villa,19.414355313736923,9.014135636329362,9.475423695465459,60.81512779000585,50.954012462084,71.36182148291267,W L W W W,Ollie Watkins,Emiliano Martínez
7.295333894881754,Nott'ham Forest,18.570374348332486,9.565071728862366,7.84018720474077,53.5931583397412,49.462227809900156,66.34372430617357,W L D D W,Chris Wood,Matz Sels
8.101035186244685,Brighton,15.093447566554921,8.342404886402292,13.532766303988893,65.02445523182672,54.01752006854215,60.066344736352185,L W D W W,"Kaoru Mitoma, Danny Welbeck...",Bart Verbruggen
9.763072856190927,Brentford,17.323055137916356,14.246363238254595,7.0063843815865745,58.901390329402055,51.28321687738798,58.738815240064746,W W W W L,"Yoane Wissa, Bryan Mbeumo",Mark Flekken
10.159730944672239,Fulham,15.283249259417296,13.990294142790896,8.91193700524283,48.85679965104434,47.69765096690212,54.782169962412254,L W L L W,Raúl Jiménez,Bernd Leno
11.715862255956381,Bournemouth,12.680986392640694,12.647785911603368,10.958487124761792,51.27172456012729,45.989319286878086,48.478535728778304,D D W L L,Justin Kluivert,Kepa Arrizabalaga
12.515233948665502,Crystal Palace,14.15573954301328,11.00759848007494,13.543272689409868,54.15532829292462,48.90309416428249,52.62291460613467,D D D W W,Jean-Philippe Mateta,Dean Henderson
13.776516005156664,Everton,9.530089432281057,11.8950000116691,13.628645932144558,38.79431877415227,43.50393501804441,44.1034007118311,L L D W W,Iliman Ndiaye,Jordan Pickford
13.68221943060626,Wolves,11.237261693612307,21.14174923825516,4.890800571000301,55.74447581187941,65.8627878177332,39.87565120726029,W W L L L,Matheus Cunha,José Sá
14.188249084757821,West Ham,9.791727415948785,17.56396181764685,10.790730458360185,40.201473749286066,65.64026837129171,40.86083586118086,D L D W L,Jarrod Bowen,Alphonse Areola
14.870686393698067,Manchester Utd,9.11423115245319,19.588034682188635,8.80165320204965,43.6672481816683,59.338356731024525,40.50835017444365,L D L L L,Bruno Fernandes,André Onana
16.702076895301776,Tottenham,10.974743715849227,19.529064033958864,4.748151037218442,68.22316369506642,54.99651201785042,41.613252274059654,L L D L L,Brennan Johnson,Guglielmo Vicario
18.69519044155299,Leicester City,6.070091881148098,25.66317071941246,7.500303266663741,30.09767397483082,84.71906660924752,26.715391185052262,L L W D W,Jamie Vardy,Mads Hermansen
19.776983648177136,Ipswich Town,3.770878372910755,22.80720230253521,10.911849201653009,35.28426945372496,73.08108588751972,20.90718328698656,L L D L L,Liam Delap,Arijanet Muric
21.978754711121983,Southampton,1.8200103372032617,29.225779065069574,5.481622251853517,26.901358941879426,83.34453125035161,10.969999162693703,D L L D L,Paul Onuachu,Aaron Ramsdale
0.9700492283202388,Liverpool,25.642908327616297,4.230553836191351,7.4272051257032325,82.28764901928464,40.72081613899472,85.58815329032487,W W L D L,Mohamed Salah,Alisson
2.0479570757650825,Arsenal,17.298376506117744,3.9302839851260676,13.617091150795837,68.58069746654724,33.74444294446639,65.47026557712397,W D L D W,Kai Havertz,David Raya
2.7111863906272733,Manchester City,21.105518087795367,8.884810466318923,8.065977672309499,74.36142643259855,41.85685171913843,63.72675862247255,W W W D W,Erling Haaland,Ederson
4.011976608830425,Newcastle Utd,20.243815425660276,11.40047362201746,5.61158704800111,67.0183482492867,46.6995192749723,61.84673134887697,L W D W L,Alexander Isak,Nick Pope
4.927924024652509,Chelsea,20.272990282280627,8.228764511765798,8.12074276344194,64.53371320189369,40.36301196815988,59.59959733119191,W W W L W,Cole Palmer,Robert Sánchez
5.96706392516056,Aston Villa,19.52660719081225,8.12855493060818,8.756452704568469,58.653173675639806,49.7873036704903,64.3486601826693,W L W W W,Ollie Watkins,Emiliano Martínez
6.300528384001394,Nott'ham Forest,18.113406715562,10.96018799320435,8.248511378362402,56.31523831468107,42.87890376473075,69.88139458802863,W L D D W,Chris Wood,Matz Sels
8.224417269758614,Brighton,16.407405661874805,8.102621468804655,12.697270196816593,56.943021945223066,61.00958620007556,61.05005234385472,L W D W W,"Kaoru Mitoma, Danny Welbeck...",Bart Verbruggen
9.895278992361117,Brentford,16.127193344536177,13.067124855174402,7.0424600141959175,71.39781943094295,61.01199659422635,58.438501546645995,W W W W L,"Yoane Wissa, Bryan Mbeumo",Mark Flekken
9.343014481536777,Fulham,15.834493481000425,12.213905884566191,8.362550887498099,49.32473498980609,50.13681768821601,50.62414609195228,L W L L W,Raúl Jiménez,Bernd Leno
11.56985604966904,Bournemouth,15.322863084374157,13.094857213678502,12.046761284780867,60.345032218711026,43.61958410864312,52.308843606402874,D D W L L,Justin Kluivert,Kepa Arrizabalaga
13.001932376144783,Crystal Palace,12.636130344109795,10.266721476745573,14.037110449842155,53.08932628498743,49.236677018521696,48.11717569570382,D D D W W,Jean-Philippe Mateta,Dean Henderson
13.473187471503596,Everton,10.956761532518131,12.105687715203949,14.377383502014869,39.96676166156777,48.39406081762292,49.171844425231065,L L D W W,Iliman Ndiaye,Jordan Pickford
14.317837033824112,Wolves,11.344187222868094,20.744318714105212,4.974545803048702,48.47158613473659,62.33918491635796,39.4195688537092,W W L L L,Matheus Cunha,José Sá
16.050407231450137,West Ham,10.049900781463583,16.469216065285476,10.980851670580979,46.13665631389058,63.94191417173394,40.76233008219086,D L D W L,Jarrod Bowen,Alphonse Areola
15.42469867752283,Manchester Utd,9.2854564958883,17.587980612496004,9.473643695427723,38.00490126472494,53.36690783530189,40.30296483633802,L D L L L,Bruno Fernandes,André Onana
17.38443814021093,Tottenham,10.933294094020471,19.52858903373756,4.559405269591151,63.23702579061191,56.65838657694242,34.57181534121611,L L D L L,Brennan Johnson,Guglielmo Vicario
16.217525327139676,Leicester City,6.452296947189303,22.59619828385201,7.526320907835593,31.501289991573273,75.09143719010996,24.449765256766423,L L W D W,Jamie Vardy,Mads Hermansen
19.33917997477167,Ipswich Town,3.7274564806410644,24.925078035319878,10.076026814627504,33.35528652573465,76.17853670789228,23.43048437212496,L L D L L,Liam Delap,Arijanet Muric
20.55898451526112,Southampton,2.1597280321519814,29.96621294962442,5.494987711746301,24.201798475649348,92.12328831690927,12.150645704639874,D L L D L,Paul Onuachu,Aaron Ramsdale
1.0856831905825144,Liverpool,26.123194118654336,4.010003073427424,7.772125861141545,88.27885338158848,41.517545104936275,87.82846477650338,W W L D L,Mohamed Salah,Alisson
2.1083342903016358,Arsenal,17.78724003186021,4.247142121453497,12.953104072370666,64.00067832771396,31.005150551840224,77.1861081583037,W D L D W,Kai Havertz,David Raya
2.900131291256365,Manchester City,21.565398817360432,9.485289156864493,7.552370486813507,68.27994370583005,40.74134573296416,72.5756521531398,W W W D W,Erling Haaland,Ederson
3.809672200142613,Newcastle Utd,18.364955962868255,11.24070909789622,6.574920527048987,65.7902598035138,45.171202422653906,65.77462502865293,L W D W L,Alexander Isak,Nick Pope
4.534615487411199,Chelsea,19.671627598940503,9.405143360926239,8.297390306488245,66.14264601990132,44.75481866608421,62.63439603666946,W W W L W,Cole Palmer,Robert Sánchez
5.699031251561898,Aston Villa,19.547390349921194,8.165104288450477,9.175135753949746,52.75281090515813,48.57705627349679,66.85529309985732,W L W W W,Ollie Watkins,Emiliano Martínez
6.771743522495872,Nott'ham Forest,17.63493080844244,10.383782594644018,8.594280310071216,61.2523708211199,48.35991217298119,62.81024009996634,W L D D W,Chris Wood,Matz Sels
7.298814864589986,Brighton,15.289305336896499,8.275279495417411,12.10807156800251,65.3470875102374,52.203554570471496,61.54680637602946,L W D W W,"Kaoru Mitoma, Danny Welbeck...",Bart Verbruggen
8.246647994052703,Brentford,15.044499002535765,12.909519084065767,6.720347408722839,62.24158517693645,52.26845327200963,52.63525283008956,W W W W L,"Yoane Wissa, Bryan Mbeumo",Mark Flekken
10.935289030569496,Fulham,15.873550591813549,13.211055981471738,9.628633344057434,52.015059789949206,54.05782129609743,52.92562694516235,L W L L W,Raúl Jiménez,Bernd Leno
10.275726831301034,Bournemouth,14.023813317370198,11.242694995805874,11.752933208761945,55.6973909610386,41.58929664102862,50.96938983222884,D D W L L,Justin Kluivert,Kepa Arrizabalaga
11.968555427007674,Crystal Palace,13.638225791167415,10.51622977105202,13.498227504117285,51.55638361760937,54.958242578648374,50.46740111128188,D D D W W,Jean-Philippe Mateta,Dean Henderson
12.49384933973014,Everton,9.231575868922045,12.263244957735992,16.38078750926969,37.71710034477984,41.78496407008359,41.81275361674123,L L D W W,Iliman Ndiaye,Jordan Pickford
14.320668930750175,Wolves,12.472648413352957,21.352563701544952,4.895520292443139,52.6701365331542,68.09147779353015,43.68922413072636,W W L L L,Matheus Cunha,José Sá
16.385515985850923,West Ham,10.105286824134001,16.613879044650126,9.000148253872409,39.175909145485605,66.80697874652958,42.29289372147703,D L D W L,Jarrod Bowen,Alphonse Areola
16.381904693293166,Manchester Utd,10.694381687270365,19.39264376479997,9.089204247176879,38.918917273642634,55.19897446598012,36.52451412360367,L D L L L,Bruno Fernandes,André Onana
15.309464093585461,Tottenham,10.40673369898358,22.211796726030148,4.734250210302198,60.0103977330311,56.637229832817965,37.99984289294504,L L D L L,Brennan Johnson,Guglielmo Vicario
16.47137965147091,Leicester City,6.2965345458935404,22.41414804847519,6.846492765195999,32.95760392940977,84.36410725311286,27.111489400369432,L L W D W,Jamie Vardy,Mads Hermansen
